197305,0.1849,-5.6095
197306,-0.379,-2.0291
197307,5.4012,4.2202
197308,-3.5474,0.7817
197309,-0.1193,8.2683
197310,0.4563,2.5475
197311,-10.7072,-8.2484
197312,-2.0518,11.1342
197401,-2.0148,-0.0824
197402,-1.348,3.8127
197403,-1.5556,-4.7587
197404,-3.0502,-5.4214
197405,-0.3819,-7.8042
197406,-1.4878,1.5699
197407,-10.9922,-5.1037
197408,-9.9553,-8.6429
197409,-14.7521,-6.6263
197410,22.3391,1.3135
197411,-4.6107,-4.1065
197412,-3.7992,1.8779
197501,9.2216,15.6642
197502,9.6448,-3.2435
197503,2.689,6.1513
197504,5.6133,5.0217
197505,4.9949,0.9556
197506,3.5594,7.4251
197507,-8.1481,-1.5548
197508,-2.0153,-4.4637
197509,-4.5286,-5.3542
197510,7.1756,3.9012
197511,3.3425,4.68
197512,-2.6661,5.2476
197601,11.0322,15.1633
197602,-2.3126,9.4385
197603,2.9631,-1.0107
197604,-2.2602,1.1439
197605,-1.0609,1.3821
197606,4.461,2.9431
197607,-1.6182,2.6457
197608,-0.17,1.0591
197609,1.5701,-0.6227
197610,-2.5131,-4.0107
197611,-1.6614,4.3514
197612,3.9547,7.5952
197701,-7.7617,-0.1505
197702,-1.2471,-0.9339
197703,-1.5959,0.2214
197704,-2.2075,5.9926
197705,-2.3957,-3.0131
197706,5.9968,1.992
197707,-1.1963,-4.873
197708,1.1893,-4.2044
197709,-0.8625,-0.1115
197710,-4.4006,-3.5959
197711,3.535,4.6905
197712,0.0886,1.3481
197801,-6.22,-2.9303
197802,-3.0734,-3.6242
197803,1.1522,3.3967
197804,11.8524,5.2775
197805,1.3862,1.9846
197806,-1.1984,-0.8089
197807,7.4523,4.7714
197808,2.5816,0.1767
197809,-3.2346,0.9407
197810,-8.3288,-12.1532
197811,2.4967,2.6506
197812,3.5238,-0.6188
197901,2.2329,7.7113
197902,-3.9997,-2.9935
197903,4.9295,6.4913
197904,-0.0189,-0.9414
197905,-2.126,-1.3349
197906,2.2332,2.8405
197907,-0.4343,3.6669
197908,6.23,5.3039
197909,-1.7647,0.4915
197910,-6.2444,-7.1669
197911,5.2333,1.0008
197912,1.7342,2.2698
198001,3.3356,10.2286
198002,-4.4911,2.4902
198003,-6.1713,-12.8861
198004,2.9681,2.8631
198005,4.9534,6.1383
198006,2.2472,0.249
198007,11.1879,5.1539
198008,2.0542,0.0124
198009,3.1026,0.0968
198010,0.5648,0.6673
198011,10.5958,3.9162
198012,0.0954,-0.2127
198101,-6.0726,2.2706
198102,3.2788,-0.4732
198103,2.9721,8.1856
198104,-2.7168,-2.9635
198105,1.6342,0.7424
198106,-4.4196,0.5778
198107,1.7279,0.6027
198108,-6.1433,-0.3927
198109,-6.3761,0.4798
198110,7.8403,4.8069
198111,3.648,3.7671
198112,-2.9265,-1.7945
198201,-0.2507,1.4328
198202,-7.4233,-3.9196
198203,-3.4956,2.036
198204,6.6393,0.5463
198205,-4.0252,-1.258
198206,-2.8519,-2.8775
198207,0.6359,-1.8293
198208,11.2424,12.4624
198209,1.6767,0.1622
198210,11.5235,5.9471
198211,7.2306,1.6746
198212,2.3542,5.9237
198301,2.1044,2.7655
198302,2.3932,2.4051
198303,3.3111,1.8321
198304,6.6211,7.2351
198305,-1.0199,1.1688
198306,5.9021,0.6532
198307,-4.8416,-2.1701
198308,-0.6592,6.6197
198309,2.871,0.5044
198310,-2.4922,-0.6737
198311,1.1974,0.6209
198312,-0.0421,0.5409
198401,-5.6926,6.9788
198402,-3.7677,0.6789
198403,1.7899,-1.4558
198404,1.4271,2.4265
198405,-5.2046,-6.0545
198406,3.4786,5.3403
198407,0.311,-2.3278
198408,10.7691,12.5003
198409,-2.7789,3.2439
198410,0.8799,-1.5843
198411,-2.4611,1.4332
198412,2.5833,1.2162
198501,9.537,4.2824
198502,0.1852,2.7163
198503,-1.5582,1.5492
198504,-1.6826,3.0329
198505,5.6998,4.5905
198506,0.6719,2.3283
198507,0.5547,-2.3639
198508,-1.8147,0.7948
198509,-3.6497,-4.0215
198510,3.6335,6.3014
198511,10.0728,4.6884
198512,6.8785,4.3461
198601,0.3743,1.4471
198602,7.5827,7.186
198603,5.956,4.4592
198604,0.3246,-2.7394
198605,5.1454,5.6037
198606,2.1689,2.9899
198607,-7.0383,-2.6119
198608,4.5085,10.7879
198609,-10.2917,-6.4592
198610,4.9477,6.0545
198611,2.7329,1.652
198612,-1.7171,-2.9364
198701,13.3413,11.9224
198702,8.2035,-1.0734
198703,1.5556,4.8035
198704,-1.3506,-0.4975
198705,1.9066,0.5196
198706,4.7307,5.2802
198707,6.0609,3.0974
198708,4.8258,2.6312
198709,-2.172,-2.899
198710,-21.6389,-18.9918
198711,-9.6414,-7.5541
198712,8.3536,6.2563
198801,2.2766,8.8001
198802,4.5828,2.7738
198803,-4.5885,-1.0014
198804,-0.7787,2.3664
198805,0.0809,2.5992
198806,4.1814,3.0391
198807,-0.8944,0.9321
198808,-2.7194,-3.1019
198809,5.7012,3.977
198810,1.8443,4.3417
198811,-1.8792,0.3438
198812,2.6193,0.4246
198901,7.8312,8.2568
198902,-3.0862,-2.5818
198903,3.0161,1.1935
198904,6.1099,3.6675
198905,4.6896,3.3304
198906,-0.5188,0.7936
198907,11.5567,6.6819
198908,-0.1149,2.7914
198909,1.1566,-0.3663
198910,0.1327,-0.0705
198911,1.97,1.0566
198912,0.6883,1.0541
199001,-7.6055,-5.7852
199002,-0.1106,2.0042
199003,3.9453,1.0406
199004,0.4673,-4.2175
199005,11.5903,7.8755
199006,3.4122,-0.2183
199007,-0.9556,-2.0321
199008,-8.5609,-10.5847
199009,-5.1428,-7.4122
199010,1.6105,0.9417
199011,6.4344,4.3463
199012,3.2416,0.8058
199101,5.1725,3.9606
199102,8.0999,7.9574
199103,4.526,1.1927
199104,0.0293,-0.1641
199105,3.9603,6.9031
199106,-4.324,-3.9635
199107,6.3917,-0.9497
199108,4.3454,1.5774
199109,-2.1264,-2.9432
199110,1.4122,1.2661
199111,-1.2297,-9.2917
199112,15.3559,14.3233
199201,-3.1827,6.4339
199202,0.1827,10.8584
199203,-2.794,0.7085
199204,-0.11,10.1656
199205,1.1801,-0.2641
199206,-3.0995,2.9685
199207,4.9268,-0.3252
199208,-0.6031,-8.8069
199209,0.7331,0.2032
199210,2.0321,-0.1368
199211,3.7026,8.5218
199212,-0.6921,2.852
199301,-2.3898,9.3035
199302,-3.0198,2.0964
199303,0.7042,3.4326
199304,-5.9593,1.1337
199305,3.1335,-0.5114
199306,-2.458,4.8369
199307,-3.4786,0.5623
199308,3.6979,2.3754
199309,-0.8785,-3.2578
199310,4.1305,5.7653
199311,1.4717,3.4239
199312,0.0619,2.6873
199401,1.3388,5.9091
199402,-1.8034,-4.9136
199403,-4.7551,-4.4331
199404,1.4045,2.1552
199405,1.1602,1.1469
199406,-2.4607,-3.5797
199407,2.6749,2.556
199408,6.2311,1.9561
199409,-0.5573,-6.0177
199410,3.066,0.1161
199411,-1.7822,-3.8289
199412,0.6601,2.0812
199501,2.8608,1.3251
199502,3.3652,6.4333
199503,2.9169,2.0374
199504,2.5141,5.1139
199505,3.8002,6.0142
199506,3.9573,1.5491
199507,2.9607,2.9931
199508,0.0073,4.2171
199509,5.8315,3.9372
199510,0.5649,-3.8267
199511,4.5728,5.074
199512,0.572,3.0243
199601,3.9214,3.4508
199602,1.0105,2.2215
199603,-0.3124,2.6769
199604,1.4479,0.2603
199605,4.5373,2.7191
199606,1.4527,-2.5636
199607,-5.1902,-4.6568
199608,1.4588,2.8224
199609,7.2927,1.4872
199610,1.4585,5.9576
199611,7.8051,6.9112
199612,-2.2001,-2.3746
199701,7.928,3.7747
199702,0.6262,3.0198
199703,-5.4621,-5.5564
199704,8.1838,3.9435
199705,6.3683,5.4763
199706,4.3774,2.0833
199707,8.1078,9.379
199708,-7.2113,-2.9489
199709,4.8681,6.3431
199710,-2.3612,-3.0947
199711,5.3476,2.2895
199712,1.1728,5.0221
199801,3.9468,0.6155
199802,7.2358,9.399
199803,4.5818,7.3942
199804,1.181,1.4047
199805,-2.3471,4.2974
199806,7.6651,2.9925
199807,-0.0025,-0.5783
199808,-13.1162,-15.6016
199809,8.4718,7.2199
199810,7.6779,6.8337
199811,7.6215,5.2068
199812,9.2892,4.8202
199901,6.0979,4.761
199902,-4.7507,-2.7667
199903,4.8119,1.6034
199904,-0.3665,4.8995
199905,-3.7479,-1.2848
199906,6.7441,-0.6389
199907,-3.0075,-7.6595
199908,0.8006,2.5266
199909,-1.939,-7.6382
199910,6.4856,7.3694
199911,4.5609,0.3072
199912,8.2042,-0.1332
200001,-5.0343,-1.6292
200002,0.5422,-8.2629
200003,9.2568,15.6473
200004,-4.4725,6.6697
200005,-3.7172,-4.7119
200006,5.8573,-7.7357
200007,-2.9641,1.1313
200008,7.4373,12.8571
200009,-6.0674,-3.8128
200010,-2.1609,0.1889
200011,-10.6093,-5.8513
200012,-1.3152,1.0604
200101,3.265,2.8983
200102,-11.9841,3.1302
200103,-8.5223,-2.9725
200104,9.1111,6.6172
200105,0.031,4.94
